new_id,max_date,defaut,Mont_positive_tot_sur_3M,Mont_negatif_tot_sur_3M,Nbre_rejection_3M,Somme_Reject,Temps_écoulé,SOLDE
13804-1,2022-12-01 23:00:00,0,1546.8500000000001,-2097.19,0,0.0,999,715.5799999999945
13805-2,2024-02-26 23:00:00,0,7270.85,-4485.480000000001,0,0.0,999,-5874.339999999998
13805-1,2022-12-01 23:00:00,0,2000.08,-1689.21,0,0.0,999,-17535.04
13902-2,2024-02-09 23:00:00,0,1824.0,-1823.82,0,0.0,999,14.420000000000051
13902-1,2022-11-09 23:00:00,0,1902.0,-1902.9899999999998,0,0.0,999,43.1099999999998
13924-1,2022-11-06 23:00:00,0,4633.25,-4054.54,0,0.0,999,-3046.23
13928-1,2022-11-06 23:00:00,0,60.0,-257.21000000000004,0,0.0,999,50.0
13930-4,2022-11-06 23:00:00,0,10093.140000000001,-8818.68,0,0.0,999,-2003.8500000000008
13930-3,2021-08-12 22:00:00,0,8953.81,-8397.439999999999,0,0.0,999,-4650.310000000002
13930-2,2020-05-14 22:00:00,0,8525.4,-6686.16,0,0.0,999,-9405.720000000001
13930-1,2019-02-21 23:00:00,0,7386.579999999999,-6881.969999999999,0,0.0,999,-16656.76
13931-4,2022-09-11 22:00:00,0,8062.799999999999,-7030.75,0,0.0,999,-2241.370000000001
13931-3,2021-06-17 22:00:00,0,7087.68,-6573.37,0,0.0,999,-5142.6600000000035
13931-2,2020-03-22 23:00:00,0,7944.529999999999,-7338.92,0,0.0,999,-10710.999999999995
13931-1,2018-12-27 23:00:00,0,6824.98,-9702.35,0,0.0,999,-16695.12
13932-1,2022-09-01 22:00:00,0,105.74,-257.21000000000004,0,0.0,999,10.0
13937-1,2022-09-11 22:00:00,0,5796.37,-5419.429999999999,0,0.0,999,-2713.8499999999995
13952-1,2023-09-09 22:00:00,0,7635.89,-6915.77,0,0.0,999,-8746.66
14039-2,2023-10-12 22:00:00,0,110577.62999999999,-80850.22,0,0.0,999,-156764.46000000002
14039-1,2022-07-14 22:00:00,0,51500.0,-33051.82,0,0.0,999,-240796.38
14041-2,2023-10-05 22:00:00,0,34600.36,-32906.0,0,0.0,999,2154.5499999999965
14041-1,2022-07-06 22:00:00,0,109414.09,-103412.11,0,0.0,999,-8387.310000000016
14043-1,2023-04-12 22:00:00,0,3000.0,-1000.0,0,0.0,999,14600.07
14060-1,2023-11-23 23:00:00,0,3529.95,-3398.16,0,0.0,999,-66.0599999999996
14094-1,2024-02-29 23:00:00,0,9566.53,-8211.57,0,0.0,999,-2719.069999999999
14171-1,2023-11-07 23:00:00,0,6012.42,-4507.120000000001,0,0.0,999,-5617.049999999999
14172-1,2023-11-09 23:00:00,0,37616.46,-35108.560000000005,0,0.0,999,-3373.47
14212-1,2022-11-09 23:00:00,0,6632.83,-3459.2099999999996,0,0.0,999,-11658.129999999997
14222-2,2024-02-05 23:00:00,0,7384.890000000001,-6900.71,0,0.0,999,-5613.240000000003
14222-1,2022-11-09 23:00:00,0,7314.34,-5491.52,0,0.0,999,-7312.670000000004
14241-1,2022-11-12 23:00:00,0,8224.64,-6905.43,0,0.0,999,-9478.18
14270-3,2024-02-19 23:00:00,0,6698.3099999999995,-7308.99,0,0.0,999,-1278.6999999999964
14270-2,2022-11-23 23:00:00,0,6452.73,-6464.4400000000005,0,0.0,999,-3407.8300000000027
14270-1,2021-08-31 22:00:00,0,11397.15,-7737.360000000001,0,0.0,999,1072.7400000000005
14272-1,2024-01-15 23:00:00,0,141.0,-141.0,0,0.0,999,0.0
14302-1,2022-11-12 23:00:00,0,15091.039999999999,-12816.05,0,0.0,999,-9370.03
14313-1,2022-08-10 22:00:00,0,0.0,-83.67999999999999,0,0.0,999,-46.56999999999999
14372-1,2022-11-09 23:00:00,0,3120.0,-2438.2900000000004,0,0.0,999,-4183.759999999998
14375-1,2022-11-08 23:00:00,0,6044.11,-3868.6099999999997,0,0.0,999,-3557.110000000001
14442-1,2022-11-09 23:00:00,1,3911.3700000000003,-3050.12,0,0.0,999,-1822.46
14444-1,2022-11-09 23:00:00,1,3911.3700000000003,-3050.1199999999994,0,0.0,999,-1822.4600000000019
14464-1,2022-11-13 23:00:00,0,24632.54,-17630.77,0,0.0,999,-37273.25000000001
14465-1,2022-11-09 23:00:00,1,4388.7699999999995,-2886.28,4,201.35,18,-5831.370000000001
14479-3,2023-05-01 22:00:00,0,481.32,-308.33000000000004,0,0.0,999,-2650.9
14479-2,2022-02-01 23:00:00,0,145.0,-192.73999999999998,0,0.0,999,-3816.8699999999985
14479-1,2020-10-14 22:00:00,0,200.0,-305.0,0,0.0,999,-3801.3700000000003
14554-1,2022-11-13 23:00:00,0,6017.710000000001,-6676.74,0,0.0,999,-2750.500000000002
14556-1,2024-03-03 23:00:00,0,4430.6,-3397.6399999999994,0,0.0,999,-8506.390000000001
14561-1,2022-11-10 23:00:00,0,0.0,-39012.04,0,0.0,999,16331.519999999997
14562-1,2022-11-14 23:00:00,1,45054.04,-29124.88,3,57.97999999999999,56,-21237.97999999999
14575-2,2024-02-29 23:00:00,0,10542.53,-10113.080000000002,0,0.0,999,901.85
14575-1,2022-12-04 23:00:00,0,2000.0,-2074.16,0,0.0,999,-5309.540000000003
14583-1,2024-02-18 23:00:00,0,2987.8199999999997,-1884.49,0,0.0,999,-4098.7
14594-1,2022-11-13 23:00:00,0,2815.0,-1774.0,0,0.0,999,1196.1899999999998
14595-1,2022-11-13 23:00:00,0,10129.48,-8240.929999999998,0,0.0,999,-16598.76
14598-1,2022-09-06 22:00:00,0,219.52,-83.16999999999999,0,0.0,999,-214.74
14602-10,2022-09-11 22:00:00,0,25909.940000000002,-24395.62,0,0.0,999,-3131.2200000000007
14602-9,2021-06-15 22:00:00,0,18198.42,-17883.13,0,0.0,999,-8242.370000000003
14602-8,2020-03-22 23:00:00,0,9156.85,-6361.329999999999,0,0.0,999,-12248.109999999993
14602-7,2018-12-27 23:00:00,0,5737.67,-5545.0,0,0.0,999,-21388.529999999948
14602-6,2017-10-03 22:00:00,0,3075.8499999999995,-3156.86,0,0.0,999,-29566.79999999998
14602-5,2016-07-05 22:00:00,0,12476.35,-12530.16,0,0.0,999,-39810.10000000003
14602-4,2015-04-15 22:00:00,0,18893.450000000004,-18240.45,0,0.0,999,-48397.99999999996
14602-3,2014-01-15 23:00:00,0,10742.91,-10016.78,0,0.0,999,-54864.50000000002
14602-2,2012-10-25 22:00:00,0,12236.28,-10387.199999999999,0,0.0,999,-59978.88999999995
14602-1,2011-07-31 22:00:00,0,12151.27,-11456.12,0,0.0,999,-66418.07999999991
14606-1,2022-09-06 22:00:00,0,219.51999999999998,-83.16999999999997,0,0.0,999,-214.73999999999998
14607-10,2022-09-11 22:00:00,0,25909.94,-24395.62,0,0.0,999,-3131.2200000000016
14607-9,2021-06-15 22:00:00,0,18198.42,-17883.13,0,0.0,999,-8242.369999999974
14607-8,2020-03-22 23:00:00,0,9156.849999999999,-6361.329999999999,0,0.0,999,-12248.109999999993
14607-7,2018-12-27 23:00:00,0,5737.67,-5545.0,0,0.0,999,-21388.530000000042
14607-6,2017-10-03 22:00:00,0,3075.85,-3156.8599999999997,0,0.0,999,-29566.79999999991
14607-5,2016-07-05 22:00:00,0,12476.349999999999,-12530.16,0,0.0,999,-39810.1
14607-4,2015-04-15 22:00:00,0,18893.449999999997,-18240.45,0,0.0,999,-48397.99999999998
14607-3,2014-01-15 23:00:00,0,10742.91,-10016.78,0,0.0,999,-54864.50000000004
14607-2,2012-10-25 22:00:00,0,12236.28,-10387.2,0,0.0,999,-59978.890000000094
14607-1,2011-07-31 22:00:00,0,12151.27,-11456.12,0,0.0,999,-66418.08000000009
14638-1,2022-11-06 23:00:00,0,670.0,-194.39,0,0.0,999,-824.0299999999997
14646-1,2022-11-09 23:00:00,0,5157.0599999999995,-3810.2200000000003,0,0.0,999,-3068.17
14647-1,2022-11-07 23:00:00,0,4200.0,-5198.05,0,0.0,999,420.4300000000003
14680-1,2023-01-28 23:00:00,0,12410.09,-9545.85,0,0.0,999,-9832.29
14698-1,2022-11-15 23:00:00,0,5467.77,-3483.56,0,0.0,999,-7419.87
14699-1,2022-11-06 23:00:00,0,5384.39,-2407.83,0,0.0,999,4464.419999999999
14700-1,2022-11-06 23:00:00,0,1103.45,-402.6700000000001,0,0.0,999,2249.2200000000003
14705-1,2022-11-15 23:00:00,0,12870.26,-11414.68,0,0.0,999,-9822.619999999999
14707-1,2022-11-15 23:00:00,0,6888.36,-5245.59,0,0.0,999,-3555.2299999999996
14734-1,2022-11-14 23:00:00,0,8874.33,-6452.7300000000005,0,0.0,999,-3560.61
14832-1,2024-02-25 23:00:00,0,10711.14,-11704.2,0,0.0,999,2410.7599999999925
14833-1,2024-03-03 23:00:00,0,20532.27,-10466.9,0,0.0,999,-20347.550000000003
14836-2,2023-02-19 23:00:00,0,7237.57,-6339.48,0,0.0,999,-6774.000000000002
14836-1,2021-11-23 23:00:00,0,4592.610000000001,-7426.9800000000005,0,0.0,999,-12439.760000000002
14848-1,2023-08-16 22:00:00,0,15095.65,-14129.220000000001,0,0.0,999,-7026.259999999998
14863-1,2024-02-29 23:00:00,0,2008.5,-2158.9100000000003,0,0.0,999,-1657.6599999999994
14905-1,2022-11-14 23:00:00,0,9497.27,-6855.54,0,0.0,999,-13131.67
14985-1,2022-11-06 23:00:00,0,4260.48,-3575.34,0,0.0,999,-2399.1600000000367
14993-2,2022-12-08 23:00:00,0,4340.92,-2096.67,0,0.0,999,-5540.169999999998
14993-1,2021-09-12 22:00:00,0,2000.0,-541.16,0,0.0,999,-8627.860000000002
14996-2,2022-12-08 23:00:00,0,4340.92,-2096.67,0,0.0,999,-5540.17
14996-1,2021-09-12 22:00:00,0,2000.0,-541.1599999999999,0,0.0,999,-8627.860000000002
15009-3,2024-03-03 23:00:00,0,17306.58,-16289.35,0,0.0,999,-12541.409999999998
15009-2,2022-12-08 23:00:00,0,17134.55,-16630.01,0,0.0,999,-21781.429999999997
15009-1,2021-09-13 22:00:00,0,20087.61,-19982.21,0,0.0,999,-25193.280000000006
15086-1,2023-12-18 23:00:00,0,43683.259999999995,-29198.56,0,0.0,999,14402.98
15151-1,2022-10-21 22:00:00,0,7442.74,-6940.0599999999995,0,0.0,999,-1243.2599999999998
15157-1,2022-11-17 23:00:00,0,10870.83,-7934.489999999999,0,0.0,999,-10384.99
15193-1,2022-11-18 23:00:00,0,205793.22999999998,-206970.07,0,0.0,999,18060.75000000002
15195-1,2022-11-15 23:00:00,0,19423.1,-16499.86,0,0.0,999,-8574.43
15196-1,2022-11-14 23:00:00,0,6800.0,-5904.2699999999995,0,0.0,999,51371.23
15306-6,2022-11-16 23:00:00,0,10811.0,-9606.46,0,0.0,999,3362.7300000000005
15306-5,2021-08-10 22:00:00,0,5714.47,-7657.030000000001,0,0.0,999,1694.2699999999977
15306-4,2020-05-26 22:00:00,0,4937.110000000001,-6495.62,0,0.0,999,6825.79
15306-3,2019-03-04 23:00:00,0,6382.21,-5212.45,0,0.0,999,6708.349999999999
15306-2,2017-12-06 23:00:00,0,5217.87,-5816.610000000001,0,0.0,999,-2946.5199999999995
15306-1,2016-09-12 22:00:00,0,3628.5800000000004,-3548.52,0,0.0,999,-8222.909999999996
15307-1,2022-11-13 23:00:00,0,2359.2799999999997,-2030.04,0,0.0,999,191.02000000000007
15405-1,2022-11-13 23:00:00,0,2845.17,-3056.74,0,0.0,999,-98.79
15407-1,2022-11-14 23:00:00,0,2492.55,-1221.91,0,0.0,999,-5979.11
15416-3,2022-12-06 23:00:00,0,34603.9,-24418.63,0,0.0,999,25087.069999999996
15416-2,2021-09-09 22:00:00,0,20219.52,-10639.32,0,0.0,999,-2875.069999999985
15416-1,2020-06-16 22:00:00,0,26236.11,-14747.74,0,0.0,999,-36871.36000000001
15425-1,2023-11-09 23:00:00,0,12354.869999999999,-10993.21,0,0.0,999,-11265.470000000041
15466-1,2022-09-28 22:00:00,0,1450.0,-1126.23,0,0.0,999,846.1500000000001
15478-4,2023-05-04 22:00:00,0,10637.32,-8508.220000000001,0,0.0,999,-4556.680000000005
15478-3,2022-02-06 23:00:00,0,15913.48,-12387.050000000001,0,0.0,999,-15082.199999999997
15478-2,2020-11-08 23:00:00,0,5494.4,-3148.1600000000003,0,0.0,999,-31288.989999999994
15478-1,2019-08-20 22:00:00,0,6628.8,-3137.0999999999995,0,0.0,999,-48700.68
15549-1,2022-11-18 23:00:00,0,22571.609999999997,-19983.16,1,5800.0,89,-7945.739999999998
15577-1,2024-02-08 23:00:00,0,0.0,-319.74,0,0.0,999,113.36
15646-6,2023-07-16 22:00:00,0,14610.23,-12088.880000000001,0,0.0,999,-1675.1900000000016
15646-5,2022-04-21 22:00:00,0,33398.95,-32027.559999999998,0,0.0,999,-14089.699999999997
15646-4,2021-01-19 23:00:00,0,764.0699999999999,-762.0899999999999,0,0.0,999,-15774.260000000004
15646-3,2019-10-20 22:00:00,0,0.0,0.0,0,0.0,999,-1999.57
15646-2,2018-06-11 22:00:00,0,0.0,0.0,0,0.0,999,-1999.57
15646-1,2017-04-18 22:00:00,0,450.0,0.0,0,0.0,999,-15601.77000000001
15647-1,2024-03-03 23:00:00,0,5432.01,-4612.31,0,0.0,999,-3472.7900000000004
15667-6,2023-08-16 22:00:00,0,3916.01,-3182.51,0,0.0,999,-4430.1500000000015
15667-5,2022-05-22 22:00:00,0,7916.450000000001,-6393.4800000000005,0,0.0,999,-13652.78
15667-4,2021-02-24 23:00:00,0,4629.96,-2896.5,0,0.0,999,-18814.680000000004
15667-3,2019-12-01 23:00:00,0,2966.9,-4043.1199999999994,0,0.0,999,-24846.74
15667-2,2018-09-06 22:00:00,0,875.0,-1137.92,0,0.0,999,-28340.42000000001
15667-1,2017-06-11 22:00:00,0,225.0,-315.8,0,0.0,999,-28902.679999999997
15671-1,2022-11-19 23:00:00,0,7017.639999999999,-8121.1900000000005,0,0.0,999,380.4500000000007
15674-1,2022-11-20 23:00:00,0,21083.85,-18673.760000000002,0,0.0,999,-7965.490000000005
15739-2,2024-02-16 23:00:00,0,9672.25,-7998.35,0,0.0,999,5613.09
15739-1,2022-11-18 23:00:00,0,6538.89,-4875.469999999999,0,0.0,999,-36963.73999999999
15740-2,2024-02-15 23:00:00,0,3547.01,-3510.94,0,0.0,999,-1306.370000000008
15740-1,2022-11-17 23:00:00,0,5671.0,-6233.58,0,0.0,999,564.630000000003
15846-1,2024-03-03 23:00:00,0,6852.800000000001,-5139.22,0,0.0,999,-5821.790000000001
15921-1,2023-08-01 22:00:00,0,5827.07,-5456.150000000001,0,0.0,999,799.6299999999987
15922-1,2023-08-03 22:00:00,0,9374.929999999998,-6685.16,0,0.0,999,-6503.130000000001
15923-1,2023-07-31 22:00:00,0,473384.33,-9128.67,0,0.0,999,467140.02999999997
15925-1,2022-11-22 23:00:00,0,6557.91,-3185.83,0,0.0,999,-11436.720000000001
15959-1,2023-07-02 22:00:00,0,9497.98,-9753.85,0,0.0,999,-632.1300000000011
15983-1,2022-11-22 23:00:00,0,2556.96,-2664.9799999999996,0,0.0,999,-3670.549999999999
16049-1,2022-11-28 23:00:00,0,18273.78,-18284.940000000002,0,0.0,999,126.44999999999607
16051-1,2022-11-07 23:00:00,0,174.3,-284.13,0,0.0,999,-651.6699999999998
16052-1,2022-11-28 23:00:00,0,14347.26,-14060.1,0,0.0,999,532.2000000000035
16053-1,2022-11-14 23:00:00,0,5655.0,-5651.25,0,0.0,999,1732.8199999999924
16111-1,2023-02-14 23:00:00,0,18342.9,-17156.66,0,0.0,999,-5991.72
16159-1,2023-12-10 23:00:00,0,21600.47,-15733.72,0,0.0,999,-8972.380000000001
16161-1,2023-12-12 23:00:00,0,16074.47,-12960.100000000002,0,0.0,999,-6127.310000000003
16165-2,2024-03-03 23:00:00,0,21234.48,-19837.11,0,0.0,999,-8966.740000000002
16165-1,2022-12-08 23:00:00,0,3539.99,-2722.5099999999998,0,0.0,999,-15698.470000000001
16170-1,2022-11-24 23:00:00,0,5518.19,-6634.9800000000005,0,0.0,999,-7886.100000000001
16192-1,2022-11-22 23:00:00,0,3618.63,-2536.95,0,0.0,999,-6516.960000000002
16198-1,2023-11-09 23:00:00,0,3439.88,-8754.310000000001,0,0.0,999,9374.89
16203-1,2023-11-12 23:00:00,0,25688.1,-21809.02,0,0.0,999,-4529.950000000001
16211-1,2023-11-09 23:00:00,0,135.0,-135.0,0,0.0,999,139.15
16212-1,2023-11-10 23:00:00,0,39525.7,-32433.989999999998,0,0.0,999,5297.299999999997
16214-1,2023-11-09 23:00:00,0,24301.14,-25972.18,0,0.0,999,409.8499999999997
16228-1,2024-01-04 23:00:00,0,600.0,-457.78000000000003,0,0.0,999,-638.28
16229-1,2022-11-22 23:00:00,0,30004.489999999998,-27599.25,0,0.0,999,-9945.39
16242-1,2023-05-02 22:00:00,0,35007.32,-18555.55,0,0.0,999,60400.45000000006
16374-1,2024-03-03 23:00:00,0,19713.989999999998,-20866.06,0,0.0,999,-27244.45
16375-1,2024-02-27 23:00:00,0,6150.48,-3929.5899999999997,0,0.0,999,-12502.830000000002
16386-1,2022-11-18 23:00:00,1,10468.560000000001,-10171.12,0,0.0,999,-1247.549999999999
16480-2,2024-03-03 23:00:00,0,9813.019999999999,-6310.789999999999,0,0.0,999,-8447.020000000002
16480-1,2022-12-08 23:00:00,0,9931.22,-7240.46,0,0.0,999,-22686.63
16482-2,2024-03-02 23:00:00,0,6200.0,-3754.9500000000003,0,0.0,999,-6737.739999999999
16482-1,2022-12-04 23:00:00,0,7080.0,-5444.41,0,0.0,999,-21142.460000000003
16530-1,2023-11-09 23:00:00,0,12270.53,-9940.78,0,0.0,999,-4745.000000000001
16574-1,2024-02-11 23:00:00,0,0.0,0.0,0,0.0,999,210.0
16575-1,2024-03-03 23:00:00,0,7684.9,-7327.89,0,0.0,999,-7051.260000000004
16633-1,2024-02-11 23:00:00,0,48.58,-69.63,0,0.0,999,126.52
16646-1,2022-09-14 22:00:00,0,0.0,-109.0,0,0.0,999,220.0
16809-1,2022-11-27 23:00:00,0,9794.29,-6980.799999999999,0,0.0,999,-15866.590000000004
16825-1,2024-03-03 23:00:00,0,3119.38,-2740.8300000000004,0,0.0,999,-3876.700000000001
17064-1,2024-02-16 23:00:00,0,13447.58,-13364.180000000002,0,0.0,999,534.8199999999988
17065-1,2024-02-14 23:00:00,0,6325.89,-5466.989999999999,0,0.0,999,-1780.5600000000013
17113-1,2022-11-27 23:00:00,0,10613.119999999999,-10622.130000000001,0,0.0,999,-9447.48
17150-1,2022-11-24 23:00:00,1,6473.93,-5186.0599999999995,0,0.0,999,-4816.249999999999
17199-1,2022-11-29 23:00:00,0,21369.120000000003,-16682.639999999996,0,0.0,999,-24030.38000000001
17200-1,2022-11-28 23:00:00,0,18491.190000000002,-16184.379999999997,0,0.0,999,-20291.37
17201-1,2022-11-29 23:00:00,0,17559.08,-16453.239999999998,0,0.0,999,-6766.629999999996
17216-1,2023-07-19 22:00:00,0,19518.939999999995,-12058.5,0,0.0,999,-24024.779999999995
17269-1,2022-11-06 23:00:00,0,0.0,-11996.53,0,0.0,999,19536.780000000002
17270-1,2022-11-30 23:00:00,0,3098.3100000000004,-2718.38,0,0.0,999,3486.0200000000077
17271-2,2023-07-31 22:00:00,0,29594.539999999997,-24858.510000000002,0,0.0,999,-17865.43
17271-1,2022-05-06 22:00:00,0,16204.439999999999,-11669.2,0,0.0,999,-46744.95999999999
17280-1,2023-10-26 22:00:00,0,16596.87,-13608.91,0,0.0,999,6374.369999999998
17378-1,2022-11-21 23:00:00,0,5676.749999999999,-3737.3399999999997,0,0.0,999,-4263.129999999999
17399-1,2022-12-01 23:00:00,0,12558.460000000001,-11502.66,0,0.0,999,-10219.61
17431-1,2024-03-03 23:00:00,0,2282.13,-1190.57,0,0.0,999,-5137.089999999999
17527-1,2023-11-08 23:00:00,0,18264.37,-17558.65,0,0.0,999,2221.9500000000003
17535-3,2022-09-05 22:00:00,0,2822.59,-1913.6,0,0.0,999,-2031.7599999999986
17535-2,2021-06-10 22:00:00,0,1950.0,-1222.12,0,0.0,999,-4544.4299999999985
17535-1,2020-03-16 23:00:00,0,0.0,-5.33,0,0.0,999,-6588.720000000001
17554-1,2022-12-01 23:00:00,0,51076.65000000001,-51366.07,0,0.0,999,124.68000000000302
17555-1,2022-12-01 23:00:00,0,10406.99,-8617.410000000002,0,0.0,999,-13781.98000000001
17595-11,2022-10-06 22:00:00,0,65.94,-4203.030000000001,0,0.0,999,40178.95999999999
17595-10,2021-07-11 22:00:00,0,1057.76,-108.14,0,0.0,999,53351.9
17595-9,2020-04-08 22:00:00,0,2010.0,-2102.08,0,0.0,999,1645.0699999999836
17595-8,2019-01-07 23:00:00,0,9241.47,-6222.800000000001,0,0.0,999,1793.74
17595-7,2017-10-15 22:00:00,0,2000.0,-1402.14,0,0.0,999,1166.9699999999923
17595-6,2016-08-01 22:00:00,0,1253.9599999999998,-2609.2799999999997,0,0.0,999,554.0699999999763
17595-5,2015-05-06 22:00:00,0,4586.780000000001,-4196.780000000001,0,0.0,999,574.5499999999759
17595-4,2014-02-12 23:00:00,0,8344.09,-7630.82,0,0.0,999,3169.800000000001
17595-3,2012-11-15 23:00:00,0,29195.969999999998,-66907.54999999999,0,0.0,999,-195352.97
17595-2,2011-08-24 22:00:00,0,31754.96,-27988.870000000003,0,0.0,999,-203886.47999999995
17595-1,2010-06-01 22:00:00,0,17984.67,-10082.529999999999,0,0.0,999,-215414.95000000004
17631-2,2023-08-04 22:00:00,0,800.0,-71.16,0,0.0,999,-1172.8000000000002
17631-1,2022-02-14 23:00:00,0,0.0,0.0,0,0.0,999,1.83
17632-2,2023-10-31 23:00:00,0,22511.33,-19461.79,0,0.0,999,-25038.96
17632-1,2022-08-04 22:00:00,0,37005.880000000005,-33226.15,0,0.0,999,-44873.130000000005
17827-1,2024-03-03 23:00:00,0,21332.170000000006,-12313.869999999999,0,0.0,999,-32391.75000000001
17933-1,2022-12-01 23:00:00,0,6006.219999999999,-7611.47,0,0.0,999,-6879.82
17945-1,2022-12-05 23:00:00,0,6653.5,-5608.19,0,0.0,999,-8108.970000000001
18024-1,2022-12-04 23:00:00,0,38855.880000000005,-41141.47,0,0.0,999,-71366.54999999999
18025-1,2022-12-04 23:00:00,0,4527.04,-5683.0599999999995,0,0.0,999,2520.2600000000025
18043-1,2022-12-04 23:00:00,0,13854.01,-12155.1,0,0.0,999,-3462.29
18203-2,2023-01-31 23:00:00,0,9463.38,-11383.11,0,0.0,999,-2852.71
18203-1,2021-11-04 23:00:00,0,1867.5100000000002,-261.64,0,0.0,999,-6192.030000000001
18206-1,2022-12-04 23:00:00,0,17528.690000000002,-15113.27,0,0.0,999,-14097.240000000002
18207-1,2022-12-04 23:00:00,0,1000.0,-1000.0,0,0.0,999,1008.5900000000004
18317-1,2022-12-05 23:00:00,0,14163.0,-15275.619999999999,0,0.0,999,20042.21000000003
18332-1,2022-12-04 23:00:00,0,23352.46,-18762.879999999997,0,0.0,999,-8581.930000000002
18358-1,2022-12-01 23:00:00,0,5530.93,-3338.2899999999995,0,0.0,999,-4256.07
18386-1,2023-04-27 22:00:00,0,18787.980000000003,-19190.68,0,0.0,999,-573.0900000000047
18406-1,2022-12-05 23:00:00,0,15810.81,-15194.14,0,0.0,999,-14657.989999999998
18544-1,2022-12-04 23:00:00,0,2050.0,-4482.089999999999,0,0.0,999,6055.72
18545-1,2022-12-04 23:00:00,0,4156.2,-4156.41,0,0.0,999,200.60000000000002
18546-1,2022-12-05 23:00:00,0,17280.49,-14646.49,0,0.0,999,-3548.9599999999996
18686-1,2023-11-08 23:00:00,0,11111.619999999997,-9382.279999999999,0,0.0,999,-8507.180000000002
18694-1,2023-11-09 23:00:00,0,10503.53,-9539.130000000001,0,0.0,999,-13265.74
18740-1,2022-11-27 23:00:00,0,8779.779999999999,-9298.4,0,0.0,999,-3106.479999999996
18769-1,2022-12-08 23:00:00,0,13875.0,-14636.740000000002,0,0.0,999,-6800.869999999998
18770-1,2022-12-05 23:00:00,0,49697.5,-58660.75,0,0.0,999,721.2900000000014
18773-1,2022-12-07 23:00:00,0,15004.68,-14805.9,0,0.0,999,-2766.3600000000033
18774-1,2022-12-06 23:00:00,1,21971.0,-22091.440000000002,0,0.0,999,-155.17999999999847
18805-4,2023-08-13 22:00:00,0,0.0,0.0,0,0.0,999,700.58
18805-3,2022-02-06 23:00:00,0,0.0,0.0,0,0.0,999,700.58
18805-2,2021-02-10 23:00:00,0,0.0,0.0,0,0.0,999,700.58
18805-1,2019-11-24 23:00:00,0,338263.62999999995,-64731.29,0,0.0,999,296131.94
18806-3,2022-12-30 23:00:00,0,0.0,-73.66,0,0.0,999,12617.6
18806-2,2020-12-30 23:00:00,0,0.0,0.0,0,0.0,999,12505.66
18806-1,2019-12-30 23:00:00,0,0.0,0.0,0,0.0,999,12505.66
18807-3,2023-08-10 22:00:00,0,0.0,-688.5,0,0.0,999,4146.89
18807-2,2022-04-28 22:00:00,0,0.0,0.0,0,0.0,999,5034.89
18807-1,2020-10-15 22:00:00,0,0.0,0.0,0,0.0,999,5034.89
18819-11,2022-09-11 22:00:00,0,55387.450000000004,-48612.12,0,0.0,999,13954.119999999311
18819-10,2021-06-15 22:00:00,0,260595.51,-252818.63999999998,0,0.0,999,3935.4899999994227
18819-9,2020-03-22 23:00:00,0,90674.76999999999,-76044.57,0,0.0,999,-4192.300000000148
18819-8,2018-12-27 23:00:00,0,107316.12000000001,-64143.469999999994,0,0.0,999,26473.98999999989
18819-7,2017-10-03 22:00:00,0,74869.39000000001,-75910.59999999998,0,0.0,999,-21193.249999999403
18819-6,2016-07-06 22:00:00,0,14649.55,-26022.519999999997,0,0.0,999,-34993.200000000055
18819-5,2015-04-15 22:00:00,0,17943.79,-18119.949999999997,0,0.0,999,-51502.79999999968
18819-4,2014-01-16 23:00:00,0,21007.760000000002,-21182.870000000003,0,0.0,999,-61836.42000000119
18819-3,2012-10-24 22:00:00,0,21725.65,-26201.78,0,0.0,999,-59692.51000000011
18819-2,2011-07-27 22:00:00,0,74183.14,-87821.17,0,0.0,999,-72563.70999999983
18819-1,2010-05-06 22:00:00,0,22036.129999999997,-15055.5,0,0.0,999,-92583.01000000011
18824-3,2022-09-11 22:00:00,0,395.0,-258.46000000000004,0,0.0,999,-433.57000000000005
18824-2,2021-06-14 22:00:00,0,60.0,0.0,0,0.0,999,-644.6999999999999
18824-1,2020-03-02 23:00:00,0,80.0,-48.099999999999994,0,0.0,999,-696.0400000000001
18825-3,2022-09-11 22:00:00,0,659.0,-248.88,0,0.0,999,-1122.37
18825-2,2021-06-15 22:00:00,0,60.0,-106.59,0,0.0,999,-2105.67
18825-1,2020-03-17 23:00:00,0,60.0,-26.0,0,0.0,999,-2233.11
18833-1,2022-11-30 23:00:00,0,45.0,-45.0,0,0.0,999,45.6
18834-1,2022-12-05 23:00:00,0,1930.65,-1990.4500000000003,0,0.0,999,-95.1599999999994
18836-2,2023-11-09 23:00:00,0,200.0,-270.0,0,0.0,999,-150.7
18836-1,2022-08-09 22:00:00,0,1055.0,-831.0,0,0.0,999,-202.89000000000033
18840-1,2023-10-15 22:00:00,0,40.0,-4.98,0,0.0,999,-212.86999999999998
18841-3,2023-11-13 23:00:00,0,622.54,-441.59999999999997,0,0.0,999,-198.63999999999987
18841-2,2022-08-09 22:00:00,0,650.0,-166.0,0,0.0,999,-1067.8400000000079
18841-1,2021-05-09 22:00:00,0,0.0,-98.22,0,0.0,999,-1900.800000000007
18842-1,2022-12-08 23:00:00,0,12476.25,-5757.66,0,0.0,999,-10563.330000000002
18843-1,2022-12-08 23:00:00,0,12476.25,-5757.660000000001,0,0.0,999,-10563.330000000002
